Study	Authors	Lon	Lat	Region	Environment	Environment_2	Environment_4	Temp_insitu	Temp_inc	Medium_pore	Medium_volume	Inno_pore	Inno_volume	Inno_origin	Medium_origin	Enriched_2	pch	DOC_ini	DOC_log	DOC_end	DOC_Lab	DOC_L_SL	Log_time	End_time	LDOC	Labile_time
42	Lapierre	-79.50465	48.51093	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_15	CAS_15	0	8	3100.83333333333	NA	2832.61666666667	NA	268.216666666667	NA	14	268.216666666667	14
42	Lapierre	-67.20332	54.97846	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	1128.75	NA	1029.58333333333	NA	99.1666666666665	NA	14	99.1666666666665	14
42	Lapierre	-67.20322	54.9114	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Upper_Howells_river	Upper_Howells_river	0	8	334.75	NA	304.766666666667	NA	29.9833333333333	NA	14	29.9833333333333	14
42	Lapierre	-67.15446	54.95501	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	637.333333333333	NA	580.05	NA	57.2833333333333	NA	14	57.2833333333333	14
42	Lapierre	-79.42889	48.53743	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_20	CAS_20	0	8	1482.5	NA	1345.53333333333	NA	136.966666666666	NA	14	136.966666666666	14
42	Lapierre	-71.44151	48.24545	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-F	CAS-F	0	8	1673.33333333333	NA	1518.4	NA	154.933333333333	NA	14	154.933333333333	14
42	Lapierre	-71.42427	48.23717	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-E	CAS-E	0	8	773.333333333333	NA	701.116666666667	NA	72.2166666666667	NA	14	72.2166666666667	14
42	Lapierre	-78.66166	48.43174	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Rivière_Kinojevis	Rivière_Kinojevis	0	8	847.416666666667	NA	767.5	NA	79.9166666666667	NA	14	79.9166666666667	14
42	Lapierre	-67.02595	54.93628	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	589	NA	532.533333333333	NA	56.4666666666667	NA	14	56.4666666666667	14
42	Lapierre	-71.39914	48.28355	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-K	CAS-K	0	8	1623.33333333333	NA	1447.86666666667	NA	175.466666666666	NA	14	175.466666666666	14
42	Lapierre	-71.43798	48.25814	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-D	CAS-D	0	8	763.333333333333	NA	680.15	NA	83.1833333333335	NA	14	83.1833333333335	14
42	Lapierre	-71.18759	48.18047	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-B	CAS-B	0	8	963.333333333333	NA	852.85	NA	110.483333333333	NA	14	110.483333333333	14
42	Lapierre	-71.43798	48.25814	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-D	CAS-D	0	8	1350	NA	1187.83333333333	NA	162.166666666666	NA	14	162.166666666666	14
42	Lapierre	-71.06432	48.10838	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-J	CAS-J	0	8	705.833333333333	NA	619.733333333333	NA	86.0999999999999	NA	14	86.0999999999999	14
42	Lapierre	-67.18746	55.10872	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	River_Lespinay	River_Lespinay	0	8	170	NA	149.116666666667	NA	20.8833333333333	NA	14	20.8833333333333	14
42	Lapierre	-79.42142	48.52106	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_01	CAS_01	0	8	1112.5	NA	970.4	NA	142.1	NA	14	142.1	14
42	Lapierre	-67.4884	54.89854	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	426.166666666667	NA	371.566666666667	NA	54.6000000000001	NA	14	54.6000000000001	14
42	Lapierre	-71.43696	48.25998	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS-C	CAS-C	0	8	960.833333333333	NA	829.116666666667	NA	131.716666666666	NA	14	131.716666666666	14
42	Lapierre	-78.67987	49.83523	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Inter-Nord	Inter-Nord	0	8	2068.33333333333	NA	1775.85	NA	292.483333333334	NA	14	292.483333333334	14
42	Lapierre	-67.12104	54.93104	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	367.75	NA	315.6	NA	52.1499999999999	NA	14	52.1499999999999	14
42	Lapierre	-79.46546	48.53019	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Stream_07	Stream_07	0	8	1647.25	NA	1412.28333333333	NA	234.966666666667	NA	14	234.966666666667	14
42	Lapierre	-79.43244	48.53984	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_19	CAS_19	0	8	1755.83333333333	NA	1493.45	NA	262.383333333333	NA	14	262.383333333333	14
42	Lapierre	-79.43494	48.48877	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_14	CAS_14	0	8	1384.16666666667	NA	1166.93333333333	NA	217.233333333334	NA	14	217.233333333334	14
42	Lapierre	-79.44743	48.54433	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_18	CAS_18	0	8	1224.16666666667	NA	1012.3	NA	211.866666666667	NA	14	211.866666666667	14
42	Lapierre	-66.67193	54.85295	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	854.833333333333	NA	704.1	NA	150.733333333333	NA	14	150.733333333333	14
42	Lapierre	-79.5119	48.49388	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_15	CAS_15	0	8	2515.83333333333	NA	2067.71666666667	NA	448.116666666667	NA	14	448.116666666667	14
42	Lapierre	-67.4178	55.1468	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Loup_blanc	Loup_blanc	0	8	47.8333333333333	NA	39.2	NA	8.63333333333335	NA	14	8.63333333333335	14
42	Lapierre	-67.25424	55.04808	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Cabin_creek	Cabin_creek	0	8	132.666666666667	NA	108.166666666667	NA	24.5	NA	14	24.5	14
42	Lapierre	-67.20385	54.87474	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Green_stream	Green_stream	0	8	59.1666666666667	NA	47.85	NA	11.3166666666667	NA	14	11.3166666666667	14
42	Lapierre	-79.42686	48.50227	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Stream_13-C	Stream_13-C	0	8	1878.58333333333	NA	1483.66666666667	NA	394.916666666667	NA	14	394.916666666667	14
42	Lapierre	-79.26554	48.39741	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Stream_21	Stream_21	0	8	1046.83333333333	NA	801.366666666666	NA	245.466666666667	NA	14	245.466666666667	14
42	Lapierre	-79.3547	48.4379	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_09	CAS_09	0	8	1035	NA	791.166666666667	NA	243.833333333333	NA	14	243.833333333333	14
42	Lapierre	-66.9629	54.88619	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	NA	NA	0	8	588.5	NA	435.55	NA	152.95	NA	14	152.95	14
42	Lapierre	-79.43245	48.44019	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_21	CAS_21	0	8	1348.33333333333	NA	963.916666666667	NA	384.416666666667	NA	14	384.416666666667	14
42	Lapierre	-79.01873	49.67807	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Petit_Nord_Suivit	Petit_Nord_Suivit	0	8	1305.58333333333	NA	825.15	NA	480.433333333333	NA	14	480.433333333333	14
42	Lapierre	-79.03635	49.74483	Boreal	river	river	North_Quebec	NA	20	NA	NA	Nothing	Nothing	Inter-Nord_Suivit	Inter-Nord_Suivit	0	8	1434.5	NA	727.966666666667	NA	706.533333333333	NA	14	706.533333333333	14
42	Lapierre	-79.5119	48.49388	Boreal	wetland	wetland	North_Quebec	NA	20	NA	NA	Nothing	Nothing	CAS_16	CAS_16	0	8	2325	NA	1061.38333333333	NA	1263.61666666667	NA	14	1263.61666666667	14
43	Sondergaard	12.378477	56.00366	Boreal	Lake	Lake	South_Scandinavia	7	15	0.7	0.5	Nothing	Nothing	Nothing	Esrum	1	8	476	413	373	63	103	8	19	103	19
44	Koehler	18.9	64.1166666666667	Boreal	Lake	Lake	North_Scandinavia	NA	20	45	0.04	Nothing	Nothing	Nothing	Björntjärn	0	8	2084.16666666667	NA	1732.35933333334	NA	351.807333333334	NA	275	NA	NA
44	Koehler	17.814968	60.043932	Boreal	Lake	Lake	North_Scandinavia	NA	20	NA	NA	Nothing	Nothing	Nothing	Clearlakes_mean	0	8	718.333333333333	NA	532.716	NA	185.617333333333	NA	369	NA	NA
45	Vähätalo	24.713352	62.881136	Boreal	Lake	Lake	North_Scandinavia	NA	21	0.22	0.099	10	0.001	Pääjärvi	Pääjärvi	0	8	916.666666666667	NA	712.5	NA	204.166666666667	NA	503	NA	NA
46	Obernosterer	-81.298242	34.066312	Temperate	Lake	Lake	Mid_North	NA	20	0.2	0.99	1.5	0.01	Murray	Murray	0	8	324	321	235	3	89	5	297	3	5
47	Stets	-93.267244	44.72332	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Crystal_(Minnesota)	Crystal_(Minnesota)	0	8	691.666666666667	NA	486.666666666667	NA	205	NA	203	NA	NA
47	Stets	-94.690825	46.970297	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Island	Island	0	8	475	NA	344.583333333333	NA	130.416666666667	NA	203	NA	NA
47	Stets	-94.672721	47.012742	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Little_Shingobee	Little_Shingobee	0	8	766.666666666667	NA	581.25	NA	185.416666666667	NA	203	NA	NA
47	Stets	-94.69061	47.002675	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Shingobee	Shingobee	0	8	385.937233996638	NA	258.75	NA	127.187233996638	NA	311	NA	NA
47	Stets	-94.69061	47.002675	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Shingobee	Shingobee	0	8	403.568020251748	NA	274.166666666667	NA	129.401353585081	NA	281	NA	NA
47	Stets	-94.69061	47.002675	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Shingobee	Shingobee	0	8	458.350958795943	NA	337.5	NA	120.850958795943	NA	143	NA	NA
47	Stets	-94.69061	47.002675	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Shingobee	Shingobee	0	8	412.5	NA	350.416666666667	NA	62.0833333333333	NA	101	NA	NA
47	Stets	-94.69061	47.002675	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Shingobee	Shingobee	0	8	416.666666666667	NA	280.833333333333	NA	135.833333333333	NA	120	NA	NA
47	Stets	-94.684302	46.955945	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Mary	Mary	0	8	441.666666666667	NA	305	NA	136.666666666667	NA	203	NA	NA
47	Stets	-94.683744	46.974543	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Steel	Steel	0	8	479.166666666667	NA	357.916666666667	NA	121.25	NA	203	NA	NA
47	Stets	-94.669711	46.95451	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Williams	Williams	0	8	642.882578856284	NA	540.833333333333	NA	102.04924552295	NA	210	NA	NA
47	Stets	-94.669711	46.95451	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Williams	Williams	0	8	573.16378223896	NA	464.166666666667	NA	108.997115572294	NA	281	NA	NA
47	Stets	-94.669711	46.95451	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Williams	Williams	0	8	637.789802018605	NA	456.25	NA	181.539802018605	NA	97	NA	NA
47	Stets	-94.669711	46.95451	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Williams	Williams	0	8	658.333333333333	NA	565	NA	93.3333333333333	NA	101	NA	NA
47	Stets	-94.669711	46.95451	Temperate	Lake	Lake	Mid_North	NA	NA	0.45	1	1.6	0.01	Williams	Williams	0	8	595	NA	454.21038879031	NA	140.78961120969	NA	120	NA	NA
